,text,intent
26072,List fees with credit card payment,INFO_CREDIT_CARD_FEE
26073,Do you have an extra fee for credit card payments,INFO_CREDIT_CARD_FEE
26074,What fee was added when I paid by credit card,INFO_CREDIT_CARD_FEE
26075,Doing payment by credit card is free or extra chargeable,INFO_CREDIT_CARD_FEE
26076,Fees for paying via credit card,INFO_CREDIT_CARD_FEE
26077,Will there be a fee charged if I use credit card,INFO_CREDIT_CARD_FEE
26078,What is the cost of paying with credit,INFO_CREDIT_CARD_FEE
26079,Is there a credit card service fee,INFO_CREDIT_CARD_FEE
26080,Is there a fee charge for credit card payments,INFO_CREDIT_CARD_FEE
26081,Is credit card usage will charge extra,INFO_CREDIT_CARD_FEE
26082,Is a credit card fee part of the payment process,INFO_CREDIT_CARD_FEE
26083,If i use the credit card where i will be charged,INFO_CREDIT_CARD_FEE
26084,Do I get charged any fees if I pay with my credit card,INFO_CREDIT_CARD_FEE
26085,Fees if paying with credit card,INFO_CREDIT_CARD_FEE
26086,Is there a credit card payment charge,INFO_CREDIT_CARD_FEE
26087,do you think i would be charged credit fee,INFO_CREDIT_CARD_FEE
26088,Will I have to pay more if I use a credit card,INFO_CREDIT_CARD_FEE
26089,Do I need to pay I fee for using my credit card,INFO_CREDIT_CARD_FEE
26090,How much are the fees when paying by credit card,INFO_CREDIT_CARD_FEE
26091,Is there a fee for a credit card charge,INFO_CREDIT_CARD_FEE
26092,Does it cost extra to pay with a credit card,INFO_CREDIT_CARD_FEE
26093,Does it cost more if I pay with a credit card,INFO_CREDIT_CARD_FEE
26094,Is there a credit card fee for payment via VISA,INFO_CREDIT_CARD_FEE
26095,Will I be charged for paying with a credit card,INFO_CREDIT_CARD_FEE
26096,Will I pay a fee for using a credit card,INFO_CREDIT_CARD_FEE
26097,Will there be a fee if I pay with a card,INFO_CREDIT_CARD_FEE
26098,Do you have credit card fees,INFO_CREDIT_CARD_FEE
26099,fee for paying by credit card,INFO_CREDIT_CARD_FEE
26100,Fees details for credit card payment,INFO_CREDIT_CARD_FEE
26101,What are the extra charges in credit card payment,INFO_CREDIT_CARD_FEE
26102,If I use a credit card to pay will I be charged a fee,INFO_CREDIT_CARD_FEE
26103,Does it cost extra to use a credit card to pay,INFO_CREDIT_CARD_FEE
26104,Is there a fee for using a credit card,INFO_CREDIT_CARD_FEE
26105,Will there be a card fee,INFO_CREDIT_CARD_FEE
26106,Can I pay with my credit card and not pay anything extra,INFO_CREDIT_CARD_FEE
26107,I need to know what fees are associated when paying by credit card,INFO_CREDIT_CARD_FEE
26108,How about extra charge for credit card,INFO_CREDIT_CARD_FEE
26109,I hope there is no fees included for paying by credit card Am I correct,INFO_CREDIT_CARD_FEE
26110,Will I need to pay a fee for using my credit card,INFO_CREDIT_CARD_FEE
26111,What is the exact fee for paying with a card,INFO_CREDIT_CARD_FEE
26112,Will I be charged for using a credit card,INFO_CREDIT_CARD_FEE
26113,Are there any applicable fees for using a credit card payment,INFO_CREDIT_CARD_FEE
26114,Is extra charge is there for payment through credit card,INFO_CREDIT_CARD_FEE
26115,Paying by credit card what amount will be for extra charges,INFO_CREDIT_CARD_FEE
26116,Is there a fee to pay with my credit card,INFO_CREDIT_CARD_FEE
26117,I was just getting ready to make a payment on my account I wanted to ask if there is a surcharge for paying by AmEx,INFO_CREDIT_CARD_FEE
26118,Will there be an additional fee for credit card payments,INFO_CREDIT_CARD_FEE
26119,Will there be a fee if I pay with a credit card,INFO_CREDIT_CARD_FEE
26120,What are extra charges in credit card payment option,INFO_CREDIT_CARD_FEE
26121,Do I have to pay a fee for a credit card payment,INFO_CREDIT_CARD_FEE
26122,Do you charge a fee for credit card charges,INFO_CREDIT_CARD_FEE
26123,are there any credit card fees,INFO_CREDIT_CARD_FEE
26124,Whether i have to pay extra fee for credit card usage,INFO_CREDIT_CARD_FEE
26125,If I use my credit card for payment will there be a fee,INFO_CREDIT_CARD_FEE
26126,Are there any fees associated with paying by credit card,INFO_CREDIT_CARD_FEE
26127,Will I be charged extra if I pay with a credit card,INFO_CREDIT_CARD_FEE
26128,Is there a fee to pay by credit card,INFO_CREDIT_CARD_FEE
26129,do you charge credit card fee,INFO_CREDIT_CARD_FEE
26130,I was wondering if there is a fee for credit card payment,INFO_CREDIT_CARD_FEE
26131,Is there a fee with credit card payment,INFO_CREDIT_CARD_FEE
26132,How much will you charge if I pay with a card,INFO_CREDIT_CARD_FEE
26133,Do you charge a fee for credit card payment,INFO_CREDIT_CARD_FEE
26134,Please tell me if there are fees for credit card payments,INFO_CREDIT_CARD_FEE
26135,I need help to know my credit card fee details,INFO_CREDIT_CARD_FEE
26136,Using the credit card will result in what fee,INFO_CREDIT_CARD_FEE
26137,What is the credit card payment fee,INFO_CREDIT_CARD_FEE
26138,how much do you charge for paying with a card,INFO_CREDIT_CARD_FEE
26139,How much will it cost me if i pay by credit card,INFO_CREDIT_CARD_FEE
26140,Are there extra charges for using a credit card,INFO_CREDIT_CARD_FEE
26141,If I pay via credit card are there fees,INFO_CREDIT_CARD_FEE
26142,Did you charge a fee for credit card pay,INFO_CREDIT_CARD_FEE
26143,Explain fees with credit card payment,INFO_CREDIT_CARD_FEE
26144,Is there a fee for paying with a credit card,INFO_CREDIT_CARD_FEE
26145,Is there a fee if I pay with a card,INFO_CREDIT_CARD_FEE
26146,If I use my credit card will I have to pay a fee,INFO_CREDIT_CARD_FEE
26147,If I pay with a credit card will I be charged a fee,INFO_CREDIT_CARD_FEE
26148,What is the fee for using a credit card,INFO_CREDIT_CARD_FEE
26149,What are your credit card fees for payment,INFO_CREDIT_CARD_FEE
26150,How much is the credit card fee,INFO_CREDIT_CARD_FEE
26151,Do you charge for paying by credit card,INFO_CREDIT_CARD_FEE
26152,Is there an extra charge for paying by credit card,INFO_CREDIT_CARD_FEE
26153,What is your policy on credit card payments,INFO_CREDIT_CARD_FEE
26154,If I pay using a credit card is there a fee,INFO_CREDIT_CARD_FEE
26155,Extra fee is there for payment by credit card,INFO_CREDIT_CARD_FEE
26156,Can I call in  hours a day,INFO_CUSTOMER_SERVICE_HOURS
26157,Customer service availability,INFO_CUSTOMER_SERVICE_HOURS
26158,what time does the customer service department close at this contact number,INFO_CUSTOMER_SERVICE_HOURS
26159,When can I call to talk to someone,INFO_CUSTOMER_SERVICE_HOURS
26160,what time does the customer service department close,INFO_CUSTOMER_SERVICE_HOURS
26161,Can I talk to customer service anytime,INFO_CUSTOMER_SERVICE_HOURS
26162,What are the hours for customer service,INFO_CUSTOMER_SERVICE_HOURS
26163,Do you have a copy of my insurance declaration page,INFO_DEC_PAGE_NEEDED
26164,Is there any way to get a copy of my insurance declaration page,INFO_DEC_PAGE_NEEDED
26165,Can I have a look at the declaration page,INFO_DEC_PAGE_NEEDED
26166,My insurance declaration page,INFO_DEC_PAGE_NEEDED
26167,Find declaration page,INFO_DEC_PAGE_NEEDED
26168,Hi Abby Can I get a copy of the declaration form from my auto insurance My insurance card only has my parents names on it and I need something with my name on it too for my job,INFO_DEC_PAGE_NEEDED
26169,Show me my insurance declaration page,INFO_DEC_PAGE_NEEDED
26170,I need to have a declaration page sent for my auto policy,INFO_DEC_PAGE_NEEDED
26171,copy of ins declaration,INFO_DEC_PAGE_NEEDED
26172,please get me a copy of my insurance declaration page,INFO_DEC_PAGE_NEEDED
26173,Need my insurance declaration page copy,INFO_DEC_PAGE_NEEDED
26174,Do you have my insurance declaration page,INFO_DEC_PAGE_NEEDED
26175,i have to have my declarations page,INFO_DEC_PAGE_NEEDED
26176,Can you tell me my insurance declaration,INFO_DEC_PAGE_NEEDED
26177,want a duplicate of my dec page,INFO_DEC_PAGE_NEEDED
26178,unable to find insurance declaration,INFO_DEC_PAGE_NEEDED
26179,Where can I find my dec page,INFO_DEC_PAGE_NEEDED
26180,Need dec page urgently asap,INFO_DEC_PAGE_NEEDED
26181,Where is my declaration page,INFO_DEC_PAGE_NEEDED
26182,I need my insurance for declaration,INFO_DEC_PAGE_NEEDED
26183,need assistance getting copy of my declarations page,INFO_DEC_PAGE_NEEDED
26184,want a new declaration page,INFO_DEC_PAGE_NEEDED
26185,Can you email me my policys declaration page,INFO_DEC_PAGE_NEEDED
26186,Where can I find my policy declaration page,INFO_DEC_PAGE_NEEDED
26187,Looking for a page to show my insurance declaration,INFO_DEC_PAGE_NEEDED
26188,Where is my dec page located I need a copy,INFO_DEC_PAGE_NEEDED
26189,I need my auto declaration insurance form,INFO_DEC_PAGE_NEEDED
26190,mail my declaration page,INFO_DEC_PAGE_NEEDED
26191,Hello how can I get a copy of my insurance declaration page,INFO_DEC_PAGE_NEEDED
26192,Can you bring up my insurance declaration page,INFO_DEC_PAGE_NEEDED
26193,Insurance declaration page please,INFO_DEC_PAGE_NEEDED
26194,where do i find my declarations page so i can get a copy,INFO_DEC_PAGE_NEEDED
26195,can you please email me a copy of the Declaration for my homeowners policy,INFO_DEC_PAGE_NEEDED
26196,Insurance declaration page location on site,INFO_DEC_PAGE_NEEDED
26197,Need my ins dec page,INFO_DEC_PAGE_NEEDED
26198,Copy my dec page please,INFO_DEC_PAGE_NEEDED
26199,Yes the declaration page of my insurance is it possible to get a copy of that,INFO_DEC_PAGE_NEEDED
26200,Is there a page to show my insurance declaration,INFO_DEC_PAGE_NEEDED
26201,send me insurance declaration page,INFO_DEC_PAGE_NEEDED
26202,I would like my insurance dec page copy,INFO_DEC_PAGE_NEEDED
26203,where is my insurance declaration page,INFO_DEC_PAGE_NEEDED
26204,Is this possible to get a copy of my insurance declaration page,INFO_DEC_PAGE_NEEDED
26205,provide me a copy of insurance declaration page,INFO_DEC_PAGE_NEEDED
26206,need dec page,INFO_DEC_PAGE_NEEDED
26207,how do i get hold of my insurance declaration page,INFO_DEC_PAGE_NEEDED
26208,Can you give me the declaration page,INFO_DEC_PAGE_NEEDED
26209,Help me with insurance declaration page,INFO_DEC_PAGE_NEEDED
26210,Get me a copy of my dec page,INFO_DEC_PAGE_NEEDED
26211,Can you send me my Home Owners Insurance Declaration Page,INFO_DEC_PAGE_NEEDED
26212,the only thing in the documents section is the coverage summary i need the actual declaration pages,INFO_DEC_PAGE_NEEDED
26213,hi i need Copy of Declaration page from home owners insurance,INFO_DEC_PAGE_NEEDED
26214,I want a copy of my insurance declaration page,INFO_DEC_PAGE_NEEDED
26215,What is my insurance declaration,INFO_DEC_PAGE_NEEDED
26216,where is my dec page located,INFO_DEC_PAGE_NEEDED
26217,I need to find my declaration page,INFO_DEC_PAGE_NEEDED
26218,I need to know my insurance declaration page,INFO_DEC_PAGE_NEEDED
26219,need copy of insurance declaration,INFO_DEC_PAGE_NEEDED
26220,I lost my dec page can you help me find it,INFO_DEC_PAGE_NEEDED
26221,need to find my dec page,INFO_DEC_PAGE_NEEDED
26222,I need insurance dec page,INFO_DEC_PAGE_NEEDED
26223,PLEASE GIVE ME A COPY OF INSURANCE DECLARATION PAGE,INFO_DEC_PAGE_NEEDED
26224,Want a copy of insurance declaration page,INFO_DEC_PAGE_NEEDED
26225,can you get my insurance declaration page,INFO_DEC_PAGE_NEEDED
26226,I cant find my insurance declaration page,INFO_DEC_PAGE_NEEDED
26227,I wouls like my dec page please,INFO_DEC_PAGE_NEEDED
26228,Get me a copy of my insurance declaration page,INFO_DEC_PAGE_NEEDED
26229,need dec page fast,INFO_DEC_PAGE_NEEDED
26230,Send over my dec page,INFO_DEC_PAGE_NEEDED
26231,I just recently talked to kristy she was faxing a policy declaration that included my daughters name and we have not received it yet,INFO_DEC_PAGE_NEEDED
26232,Send me my dec page please,INFO_DEC_PAGE_NEEDED
26233,What are the other options to get a copy of my insurance declaration page,INFO_DEC_PAGE_NEEDED
26234,please provide copy of declaration page,INFO_DEC_PAGE_NEEDED
26235,Im trying to get the Homeowners insurance dec page for this policy BE,INFO_DEC_PAGE_NEEDED
26236,renters insurance declaration page,INFO_DEC_PAGE_NEEDED
26237,I have lost my dec page Can you find it,INFO_DEC_PAGE_NEEDED
26238,Homeowners declaration page,INFO_DEC_PAGE_NEEDED
26239,Send declaration page,INFO_DEC_PAGE_NEEDED
26240,Hi Can you help me find my declaration page,INFO_DEC_PAGE_NEEDED
26241,Hello can you help me to get a copy of my insurance declaration page,INFO_DEC_PAGE_NEEDED
26242,give copy of insurance dec page,INFO_DEC_PAGE_NEEDED
26243,Email me my insurance dec page,INFO_DEC_PAGE_NEEDED
26244,I need to find the insurance declaration thing,INFO_DEC_PAGE_NEEDED
26245,need my insurance dec page,INFO_DEC_PAGE_NEEDED
26246,Locate declaration page,INFO_DEC_PAGE_NEEDED
26247,Help me find my insurance declaration page,INFO_DEC_PAGE_NEEDED
26248,Hi Abby Im needing to get the declaration page for policy XH,INFO_DEC_PAGE_NEEDED
26249,I need my declaration page for my insurance,INFO_DEC_PAGE_NEEDED
26250,can I get my insurance declaration page,INFO_DEC_PAGE_NEEDED
26251,Can you give me my declaration page,INFO_DEC_PAGE_NEEDED
26252,Copy of ins dec page,INFO_DEC_PAGE_NEEDED
26253,Print me my dec page,INFO_DEC_PAGE_NEEDED
26254,Give me my insurance declaration page,INFO_DEC_PAGE_NEEDED
26255,where is a copy of my dec page,INFO_DEC_PAGE_NEEDED
26256,Show me a copy of my insurance declaration page,INFO_DEC_PAGE_NEEDED
26257,Show me insurance declaration page,INFO_DEC_PAGE_NEEDED
26258,I need my dec page,INFO_DEC_PAGE_NEEDED
26259,Can you give me copy of insurance declaration page,INFO_DEC_PAGE_NEEDED
26260,Can you fax me a copy of my last declaration page to,INFO_DEC_PAGE_NEEDED
26261,Can I have my declarations page,INFO_DEC_PAGE_NEEDED
26262,insurance declaration page,INFO_DEC_PAGE_NEEDED
26263,Than can you fax me declaration page for period of,INFO_DEC_PAGE_NEEDED
26264,Could you please fax over a copy of my declaration page to my insurance please,INFO_DEC_PAGE_NEEDED
26265,Do you know where to find my insurance declaration page,INFO_DEC_PAGE_NEEDED
26266,Locate my insurance declaration page,INFO_DEC_PAGE_NEEDED
26267,How can I find my copy of insurance declaration page,INFO_DEC_PAGE_NEEDED
26268,I need my declaration of insurance,INFO_DEC_PAGE_NEEDED
26269,Send me my declarations page,INFO_DEC_PAGE_NEEDED
26270,I need my declaration page,INFO_DEC_PAGE_NEEDED
26271,I want to have a copy of my insurance declaration page,INFO_DEC_PAGE_NEEDED
26272,finding insurance declaration page,INFO_DEC_PAGE_NEEDED
26273,insurance dec page needed,INFO_DEC_PAGE_NEEDED
26274,need insurance dec page,INFO_DEC_PAGE_NEEDED
26275,need access to my declaration page,INFO_DEC_PAGE_NEEDED
26276,Want my insurance declaration copy,INFO_DEC_PAGE_NEEDED
26277,Hi I was wondering if you can send me my declaration page for my home owners insurance to mrlewisgmailcom,INFO_DEC_PAGE_NEEDED
26278,I need the insurance declaration page,INFO_DEC_PAGE_NEEDED
26279,I need my declaration page now,INFO_DEC_PAGE_NEEDED
26280,Can you find my insurance declaration page,INFO_DEC_PAGE_NEEDED
26281,Print me a declaration page,INFO_DEC_PAGE_NEEDED
26282,I need help finding the insurance declaration,INFO_DEC_PAGE_NEEDED
26283,Hello is there a way to print out a detailed declaration page to show auto coverage proof I was able to print out only a  page brief coverage summary Thank you,INFO_DEC_PAGE_NEEDED
26284,need my dec insurance page,INFO_DEC_PAGE_NEEDED
26285,Can I download a copy of my declaration page,INFO_DEC_PAGE_NEEDED
26286,Copy of declaration page,INFO_DEC_PAGE_NEEDED
26287,Please send me my declaration page,INFO_DEC_PAGE_NEEDED
26288,email my declaration page,INFO_DEC_PAGE_NEEDED
26289,I cant find my declaration page,INFO_DEC_PAGE_NEEDED
26290,How do I find my declaration page,INFO_DEC_PAGE_NEEDED
26291,My insurance declaration please,INFO_DEC_PAGE_NEEDED
26292,where can I find my insurance dec page,INFO_DEC_PAGE_NEEDED
26293,need my insurance declaration page,INFO_DEC_PAGE_NEEDED
26294,Can I please have a copy of my insurance declaration page,INFO_DEC_PAGE_NEEDED
26295,Send dec insurance page please,INFO_DEC_PAGE_NEEDED
26296,I want someone to send me my declaration page,INFO_DEC_PAGE_NEEDED
26297,need info about insurance declaration,INFO_DEC_PAGE_NEEDED
26298,I would like my declaration page,INFO_DEC_PAGE_NEEDED
26299,I need to find my dec page,INFO_DEC_PAGE_NEEDED
26300,Where would I be able to obtain a copy of my declaration page,INFO_DEC_PAGE_NEEDED
26301,where to find dec page,INFO_DEC_PAGE_NEEDED
26302,Can you show me my declaration page,INFO_DEC_PAGE_NEEDED
26303,I want a copy of insurance declaration page,INFO_DEC_PAGE_NEEDED
26304,need help locating my declaration page,INFO_DEC_PAGE_NEEDED
26305,What is the purpose of a deductible,INFO_DED_EXPLAN
26306,what is a deductible,INFO_DED_EXPLAN
26307,my policy says deductible What is that,INFO_DED_EXPLAN
26308,I dont understand a deductible,INFO_DED_EXPLAN
26309,can you please explain to me the term deductible,INFO_DED_EXPLAN
26310,Why does a ded exist,INFO_DED_EXPLAN
26311,How much is my car insurance deductible,INFO_DEDUCTIBLE
26312,How much is deductible for my homeowners insurance,INFO_DEDUCTIBLE
26313,Would you tell me the deductible for my car insurance,INFO_DEDUCTIBLE
26314,Can you please look me up in your system to see what my deductible would be,INFO_DEDUCTIBLE
26315,I am interested in finding out how much the deductible is on my auto policy,INFO_DEDUCTIBLE
26316,Is deduction depends on policy and and vehicle,INFO_DEDUCTIBLE
26317,Do you have the information for my car insurance deductible,INFO_DEDUCTIBLE
26318,Does my car insurance include any deductible,INFO_DEDUCTIBLE
26319,How much of a deductible do I have to pay for my car isnrance,INFO_DEDUCTIBLE
26320,If I am in an accident how much will I have to pay before insurance kicks in,INFO_DEDUCTIBLE
26321,How do I know when I have met my deductible on my car insurance,INFO_DEDUCTIBLE
26322,Can you help me identify the deductible for my car insurance,INFO_DEDUCTIBLE
26323,I need to know what my car insurance deductible is,INFO_DEDUCTIBLE
26324,I want to know how much the deductible on my auto policy is,INFO_DEDUCTIBLE
26325,Tell me the deductible on my auto policy,INFO_DEDUCTIBLE
26326,What deductible is there for my car insurance,INFO_DEDUCTIBLE
26327,I need information regarding my homeowners insurance deductible,INFO_DEDUCTIBLE
26328,How much is deductiblefor a house insurance,INFO_DEDUCTIBLE
26329,Hi Abby can you tell me how changing my deductible to  will affect my premiums,INFO_DEDUCTIBLE
26330,What is my deductible for my homeowners insurance,INFO_DEDUCTIBLE
26331,How do i find out about the deductibels in my car insurance,INFO_DEDUCTIBLE
26332,How high is my deductible,INFO_DEDUCTIBLE
26333,I want to learn about the deductible for my car insurance,INFO_DEDUCTIBLE
26334,How can i locate information about deductibles in my current four wheeler insurnce,INFO_DEDUCTIBLE
26335,I have an insured car how much is deductible on my policy,INFO_DEDUCTIBLE
26336,What is the deductible that comes with my auto insurance,INFO_DEDUCTIBLE
26337,what is my deductible,INFO_DEDUCTIBLE
26338,WHAT IS THE DEDUCTIBLE FOR WINDSHIELD REPAIR for my car insurance,INFO_DEDUCTIBLE
26339,What is the deductible for my auto insurance,INFO_DEDUCTIBLE
26340,Is there a deductible for my car insurance,INFO_DEDUCTIBLE
26341,Where can I check what my deductible is,INFO_DEDUCTIBLE
26342,How much is deductibel from my car insurance,INFO_DEDUCTIBLE
26343,What is deductible from my bike and four wheeler policy,INFO_DEDUCTIBLE
26344,What is my deductible for windsheild replacement,INFO_DEDUCTIBLE
26345,What is the amount for the deductible for my car insurance,INFO_DEDUCTIBLE
26346,I forgot the deductible on my car insurance What is it,INFO_DEDUCTIBLE
26347,What is the deductible I have to meet when using my car insurance,INFO_DEDUCTIBLE
26348,what is the deductible for vandalism for my car insurance,INFO_DEDUCTIBLE
26349,I dont know the deductible for my car insurance,INFO_DEDUCTIBLE
26350,Can you tell me what my deductible for windshield replacement is,INFO_DEDUCTIBLE
26351,Can you tell me the deductible for my car insurance,INFO_DEDUCTIBLE
26352,I forgot what my auto deductible is,INFO_DEDUCTIBLE
26353,I want to know the deductible for my car insurance,INFO_DEDUCTIBLE
26354,Id like to find out the deductible for my car insurance,INFO_DEDUCTIBLE
26355,I want to find out the amount for my car insurance deductible can you provide it,INFO_DEDUCTIBLE
26356,Whats my renters insurance deductible,INFO_DEDUCTIBLE
26357,I would be grateful to know the deductible for my car insurance,INFO_DEDUCTIBLE
26358,What is the deductible for my flood insurance,INFO_DEDUCTIBLE
26359,i accidentally entered payment twiceplease cancel the extra one,INFO_DELETE_DUPE_PYMT
26360,should i delete my duplicate payment which i made twice,INFO_DELETE_DUPE_PYMT
26361,There was a duplicate payment made on my Ballwin Home March  invoice,INFO_DELETE_DUPE_PYMT
26362,I would like my duplicate payment refunded,INFO_DELETE_DUPE_PYMT
26363,Somehow I made a duplicate payment Can you delete one for me,INFO_DELETE_DUPE_PYMT
26364,how can i delete the extra payment which i made wrong,INFO_DELETE_DUPE_PYMT
26365,I need to cancel an extra payment,INFO_DELETE_DUPE_PYMT
26366,Can u pls help me in deleting one payment out of two payments made,INFO_DELETE_DUPE_PYMT
26367,Could you somehow reverse one of those payments One was a mistake,INFO_DELETE_DUPE_PYMT
26368,How can I delete one payment,INFO_DELETE_DUPE_PYMT
26369,Will you give me some idea to delete my last transfer of money,INFO_DELETE_DUPE_PYMT
26370,delete my double payment,INFO_DELETE_DUPE_PYMT
26371,I was charged twice can you delete one,INFO_DELETE_DUPE_PYMT
26372,I accidentally paid twice please delete one,INFO_DELETE_DUPE_PYMT
26373,How do I go about deleting a payment if I accidentally paid twice,INFO_DELETE_DUPE_PYMT
26374,When will i get back my double payment which i paid mistakenly,INFO_DELETE_DUPE_PYMT
26375,can you tell me how to delete duplicate payment which i made wrong,INFO_DELETE_DUPE_PYMT
26376,Can you delete my duplicate payment,INFO_DELETE_DUPE_PYMT
26377,Issue duplicate payment,INFO_DELETE_DUPE_PYMT
26378,i might have accidentally pay two times Delete one,INFO_DELETE_DUPE_PYMT
26379,Repeated the same payment Kindly cancel the second payment,INFO_DELETE_DUPE_PYMT
26380,I just want to make sure The Payment of  I just made is charged twice to my bank,INFO_DELETE_DUPE_PYMT
26381,well i oops i accidently made a payment when i didnt want in the middle of setting on my auto pay that i need reversed,INFO_DELETE_DUPE_PYMT
26382,Where can I get the details for double payment from my account,INFO_DELETE_DUPE_PYMT
26383,Can you please help remove the extra payment that was made by mistake,INFO_DELETE_DUPE_PYMT
26384,delete one of the two payments i made please,INFO_DELETE_DUPE_PYMT
26385,need my duplicate payment reversed,INFO_DELETE_DUPE_PYMT
26386,The man charged me twice please remove one,INFO_DELETE_DUPE_PYMT
26387,Whoops I paid twice by mistake please help,INFO_DELETE_DUPE_PYMT
26388,need to delete a payment,INFO_DELETE_DUPE_PYMT
26389,I need to stop a payment in process I paid twice,INFO_DELETE_DUPE_PYMT
26390,I accidentally paid twice please refund one,INFO_DELETE_DUPE_PYMT
26391,Can I cancel my duplicate payment,INFO_DELETE_DUPE_PYMT
26392,How do I get a duplicate payment refunded,INFO_DELETE_DUPE_PYMT
26393,How can i get back the money back to my account which i have transferred at last,INFO_DELETE_DUPE_PYMT
26394,I paid twice and i need to get money back,INFO_DELETE_DUPE_PYMT
26395,Due to browser hanging issue payment made two times Please revers one,INFO_DELETE_DUPE_PYMT
26396,somehow paid two times please delete one,INFO_DELETE_DUPE_PYMT
26397,Can you please help remove the extra payment that was mistakenly made,INFO_DELETE_DUPE_PYMT
26398,my account was charged twice cancel one,INFO_DELETE_DUPE_PYMT
26399,accidently paid two times Please return extra payment amount,INFO_DELETE_DUPE_PYMT
26400,I paid my bill on  ConfCS Auth Theyre charging for me two,INFO_DELETE_DUPE_PYMT
26401,I want you to delete my duplicate payment,INFO_DELETE_DUPE_PYMT
26402,I just paid the same thing twice can you undo the second time,INFO_DELETE_DUPE_PYMT
26403,refund amound i have done additional payment,INFO_DELETE_DUPE_PYMT
26404,How did I make a double payment,INFO_DELETE_DUPE_PYMT
26405,My account has been debited twice for the same payment Can you please refund the same,INFO_DELETE_DUPE_PYMT
26406,Will you be able to delete one extra payment made by me,INFO_DELETE_DUPE_PYMT
26407,I paid twice by mistake please help me,INFO_DELETE_DUPE_PYMT
26408,I want to know how to delete an extra payment made,INFO_DELETE_DUPE_PYMT
26409,Something went wrong and I ended up paying twice Can you undo one payment,INFO_DELETE_DUPE_PYMT
26410,i have an issue with a double payment,INFO_DELETE_DUPE_PYMT
26411,There is a duplicate payment please refund one,INFO_DELETE_DUPE_PYMT
26412,I really need on of my payments to be returned to me I gave you too much,INFO_DELETE_DUPE_PYMT
26413,What do I have to fix a duplicate payment mistake,INFO_DELETE_DUPE_PYMT
26414,Please remove the extra payment that was made accidentally,INFO_DELETE_DUPE_PYMT
26415,Hello Can you delete wrong extra payment I made,INFO_DELETE_DUPE_PYMT
26416,I paid twice What do I do,INFO_DELETE_DUPE_PYMT
26417,i paid twice by mistake,INFO_DELETE_DUPE_PYMT
26418,I messed up and sent two payments instead of one,INFO_DELETE_DUPE_PYMT
26419,By mistake I paid two times Can you process refund of one payment,INFO_DELETE_DUPE_PYMT
26420,Can you please remove the extra payment that was mistakenly made,INFO_DELETE_DUPE_PYMT
26421,I made a mistake paying and I need help getting my money back,INFO_DELETE_DUPE_PYMT
26422,I just noticed Ive made a double payment last week how can I fix this,INFO_DELETE_DUPE_PYMT
26423,I might have paid the same bill twice how can I return the money from the second payment,INFO_DELETE_DUPE_PYMT
26424,What happens if I made a mistake and paid twice for one payment can I somehow get the money back,INFO_DELETE_DUPE_PYMT
26425,unnecessary i paid two times please delete one,INFO_DELETE_DUPE_PYMT
26426,Do i have any way to correct the mistake which i have done in my last payment,INFO_DELETE_DUPE_PYMT
26427,accidentally made two payments can you please get rid of one,INFO_DELETE_DUPE_PYMT
26428,I made  payments I need to cancel it how,INFO_DELETE_DUPE_PYMT
26429,I paid twice please refund the extra amount,INFO_DELETE_DUPE_PYMT
26430,What do I do if I accidently made the same payment twice,INFO_DELETE_DUPE_PYMT
26431,could you please delete the duplicate payment i made,INFO_DELETE_DUPE_PYMT
26432,Can you delete a duplicate payment,INFO_DELETE_DUPE_PYMT
26433,Double the sum has been taken out of my credit card can you check if Ive paid twice by mistake and fix that,INFO_DELETE_DUPE_PYMT
26434,Is there a way to cancelstop a duplicate payment,INFO_DELETE_DUPE_PYMT
26435,could you sort my bill out as there seems to be a double payment which shouldnt be there,INFO_DELETE_DUPE_PYMT
26436,somehow paid two times payment,INFO_DELETE_DUPE_PYMT
26437,Refund me my double payment,INFO_DELETE_DUPE_PYMT
26438,Is it possible to rectify duplicate payment error,INFO_DELETE_DUPE_PYMT
26439,i mistakenly made a double payment Return one now,INFO_DELETE_DUPE_PYMT
26440,how to cancel my duplicate payment,INFO_DELETE_DUPE_PYMT
26441,please refund extra amount i have paid twice,INFO_DELETE_DUPE_PYMT
26442,Oops I paid twice and would like one payment removed,INFO_DELETE_DUPE_PYMT
26443,can you please eliminate this double payment,INFO_DELETE_DUPE_PYMT
26444,Please return my duplicate payment,INFO_DELETE_DUPE_PYMT
26445,I paid through online and i got stuck and got paid twice and need pay back,INFO_DELETE_DUPE_PYMT
26446,I cant tell how to delete a duplicate payment,INFO_DELETE_DUPE_PYMT
26447,I somehow paid twice can you delete one,INFO_DELETE_DUPE_PYMT
26448,I have piad you guys twice can you refund me,INFO_DELETE_DUPE_PYMT
26449,Somehow duplicate payment happend Can you return the extra payment amount,INFO_DELETE_DUPE_PYMT
26450,I made two payments instead of one by accident,INFO_DELETE_DUPE_PYMT
26451,I messed up and submitted the same payment more than once Can you delete one of the payments,INFO_DELETE_DUPE_PYMT
26452,a payment was made to you in error for  on  acct,INFO_DELETE_DUPE_PYMT
26453,Can you delete one of the payments since I did it twice,INFO_DELETE_DUPE_PYMT
26454,can you please adjust the double payment i made,INFO_DELETE_DUPE_PYMT
26455,If I only want to pay once can you delete one of these duplicates,INFO_DELETE_DUPE_PYMT
